1676943740859793505,10128048062464,1766.68
1676943740863987745,10128048062464,900.00
10137727467533,10128048062464,2080.01
1676943740863987774,10128048062464,913.34
1676943740859793524,10128048062464,886.67
1676943740863987756,10128048062464,1233.34
1676944324237148164,10128048062464,3666.69
10137723731973,10128048062464,2406.68
1676943740859793464,10128048062464,1546.67
1676943740859793430,10128048062464,3066.68
1676943740859793426,10128048062464,5306.69
1676944056078516269,10128048062464,3540.02
1676944324237148183,10128048062464,9400.05
1676943740863987790,10128048062464,1060.01
1676943740859793414,10128048062464,1566.67
1676944324237148167,10128048062464,7066.70
1676943740863987810,10128048062464,1220.01
1676944324237148189,10128048062464,9066.71
1676944056082710530,10128048062464,6466.70
10137727467536,10128048062464,1526.67
10137727467528,10128048062464,2793.35
1676943740863987736,10128048062464,9533.38
1676943740863987742,10128048062464,1946.68
1676943740863987798,10128048062464,1766.68
1676943740863987801,10128048062464,933.34
1676944056078516271,10128048062464,1540.01
1676943740863987808,10128048062464,2213.34
1676944056078516251,10128048062464,1826.68
1676943740863987759,10128048062464,1046.67
10137727467526,10128048062464,2640.01
1676944056078516233,10128048062464,2693.35
1676944324237148184,10128048062464,9733.38
1676943740859793512,10128048062464,4400.02
1676943740859793518,10128048062464,1940.01
1676944324237148198,10128048062464,1220.01
10137727467524,10128048062464,1120.01
1676943740859793429,10128048062464,3453.35
1676943740863987718,10128048062464,2613.35
1676943740863987786,10128048062464,800.00
1676943740859793522,10128048062464,3606.68
1676943740859793485,10128048062464,2706.68
1676943740859793489,10128048062464,9666.72
1676943740863987767,10128048062464,673.34
1676944056078516261,10128048062464,2746.68
1676943740859793411,10128048062464,3153.35
10137727467534,10128048062464,1953.34
1676943740859793491,10128048062464,1340.01
1676944056078516230,10128048062464,1833.34
10137723731972,10128048062464,3226.68
1676943740859793420,10128048062464,1500.01
1676944324237148192,10128048062464,9533.38
1676944056078516275,10128048062464,5253.36
1676944056078516270,10128048062464,3126.68
1676943740859793456,10128048062464,2033.34
1676944324237148207,10128048062464,7866.71
1676944056078516255,10128048062464,2860.01
10137723731987,10128048062464,3800.02
1676943740859793446,10128048062464,2066.68
1676943740863987815,10128048062464,1500.01
1676943740863987794,10128048062464,2120.01
1676943740863987731,10128048062464,7866.71
1676944056078516225,10128048062464,6126.70
1676944056078516241,10128048062464,1846.68
10137727467549,10128048062464,2020.01
1676943740863987734,10128048062464,8800.04
1676943740863987761,10128048062464,2186.68
1676943740863987713,10128048062464,2020.01
1676943740863987751,10128048062464,3060.02
1676943740863987738,10128048062464,3540.02
1676943740863987733,10128048062464,8266.71
1676943740859793440,10128048062464,2820.01
1676943740863987753,10128048062464,2186.68
1676944324237148163,10128048062464,7600.04
1676944056078516259,10128048062464,2706.68
1676943740863987725,10128048062464,1746.68
1676944324237148162,10128048062464,7266.70
1676943740859793425,10128048062464,4840.02
1676944056078516252,10128048062464,1720.01
1676943740863987743,10128048062464,1993.34
1676943740863987814,10128048062464,1520.01
1676944324237148175,10128048062464,7800.04
1676943740863987716,10128048062464,3953.35
1676944056078516231,10128048062464,1293.34
1676944056078516254,10128048062464,2766.68
1676944324237148217,10128048062464,7333.37
1676944056082710533,10128048062464,3833.35
1676944324237148200,10128048062464,9933.38
1676943740859793521,10128048062464,1526.67
1676944324237148171,10128048062464,9666.72
10137727467523,10128048062464,1586.67
1676944056078516274,10128048062464,2100.01
1676943740863987727,10128048062464,3673.35
10137727467521,10128048062464,1933.34
1676943740863987732,10128048062464,8266.71
1676944056078516239,10128048062464,2213.34
1676944056078516229,10128048062464,3340.02
1676944056078516268,10128048062464,2206.68
1676943740863987746,10128048062464,1180.01
1676943740859793467,10128048062464,10800.05
1676943740859793451,10128048062464,1833.34
1676943740863987763,10128048062464,886.67
1676943740863987720,10128048062464,1973.34
1676943740863987714,10128048062464,1626.67
1676943740859793469,10128048062464,10066.72
10137727467522,10128048062464,1333.34
1676944324237148210,10128048062464,13133.40
1676943740863987717,10128048062464,2173.34
1676944324237148211,10128048062464,9400.05
10137727467527,10128048062464,2560.01
1676943740863987730,10128048062464,5933.36
1676943740859793504,10128048062464,3066.68
1676943740859793499,10128048062464,3633.35
1676944324237148199,10128048062464,9000.05
10137727467541,10128048062464,1540.01
10137727467545,10128048062464,2333.35
1676944324237148178,10128048062464,9000.05
1676943740859793471,10128048062464,2786.68
1676943740859793508,10128048062464,3680.02
1676944324237148176,10128048062464,10533.39
1676943740859793472,10128048062464,3140.02
1676944056078516262,10128048062464,4480.02
1676944056078516257,10128048062464,1913.34
1676943740863987806,10128048062464,2133.34
1676943740859793459,10128048062464,1500.01
1676943740859793500,10128048062464,3066.68
1676943740863987750,10128048062464,2333.35
1676943740859793516,10128048062464,2660.01
1676944324237148212,10128048062464,9066.71
1676943740859793465,10128048062464,11333.39
1676943740859793466,10128048062464,8466.71
1676943740863987811,10128048062464,1373.34
10137723731980,10128048062464,2826.68
10137723731990,10128048062464,2206.68
10137727467535,10128048062464,2060.01
1676944324237148191,10128048062464,9800.05
1676944324237148179,10128048062464,9000.05
1676943740863987754,10128048062464,1553.34
1676943740863987764,10128048062464,1493.34
1676944056078516267,10128048062464,5866.70
10137723731979,10128048062464,2060.01
1676943740859793481,10128048062464,1333.34
1676943740863987765,10128048062464,1406.67
1676944056078516244,10128048062464,4146.69
1676943740863987816,10128048062464,846.67
1676944324237148180,10128048062464,8200.04
1676943740863987766,10128048062464,1306.67
10137723731988,10128048062464,1740.01
1676944324237148185,10128048062464,8933.38
1676943740859793488,10128048062464,2133.34
1676943740859793442,10128048062464,10466.72
1676944324237148165,10128048062464,7400.04
1676943740859793515,10128048062464,4760.02
1676943740863987744,10128048062464,1253.34
1676944056078516247,10128048062464,5446.69
1676943740863987715,10128048062464,2913.35
1676943740863987782,10128048062464,973.34
1676944056082710529,10128048062464,2240.01
1676943740863987809,10128048062464,1160.01
1676944324237148213,10128048062464,10200.05
1676944324237148160,10128048062464,7333.37
1676944324237148169,10128048062464,12200.06
1676943740859793434,10128048062464,4440.02
1676943740863987791,10128048062464,1380.01
1676943740863987799,10128048062464,2253.34
10137723731981,10128048062464,2306.68
10137723731989,10128048062464,3153.35
1676943740859793523,10128048062464,1560.01
1676943740859793424,10128048062464,2420.01
1676943740863987785,10128048062464,620.00
1676943740859793441,10128048062464,1666.68
1676943740859793486,10128048062464,5000.03
1676943740863987771,10128048062464,3280.02
1676943740859793460,10128048062464,3780.02
1676944324237148197,10128048062464,9733.38
1676943740863987783,10128048062464,1246.67
1676944056078516260,10128048062464,4980.02
10137727467546,10128048062464,2620.01
1676943740859793478,10128048062464,1053.34
1676943740863987784,10128048062464,1133.34
1676944324237148196,10128048062464,9000.05
1676943740859793520,10128048062464,3866.69
1676943740863987775,10128048062464,900.00
10137727467548,10128048062464,2160.01
1676944056078516246,10128048062464,1866.68
1676943740863987802,10128048062464,2400.01
1676944056078516264,10128048062464,1853.34
1676943740859793418,10128048062464,1593.34
1676943740859793445,10128048062464,3160.02
1676944324237148214,10128048062464,9133.38
1676943740859793502,10128048062464,2793.35
1676943740859793514,10128048062464,1833.34
1676944056078516249,10128048062464,1620.01
1676943740859793501,10128048062464,1213.34
1676943740859793443,10128048062464,7400.04
1676943740859793496,10128048062464,1706.68
1676943740863987724,10128048062464,2573.35
1676944056082710534,10128048062464,1366.67
1676943740859793449,10128048062464,2740.01
1676943740859793433,10128048062464,9000.05
1676944056078516224,10128048062464,2240.01
1676944056078516245,10128048062464,2920.01
10137727467531,10128048062464,1446.67
1676944056078516253,10128048062464,1553.34
1676943740863987747,10128048062464,526.67
1676943740863987792,10128048062464,2846.68
1676943740859793415,10128048062464,186.67
1676943740859793416,10128048062464,4620.02
1676944324237148205,10128048062464,9800.05
1676944324237148208,10128048062464,9866.72
1676943740859793468,10128048062464,1713.34
1676943740863987757,10128048062464,1300.01
1676944056078516273,10128048062464,3240.02
1676944056078516227,10128048062464,2553.35
1676943740863987748,10128048062464,2020.01
1676943740863987737,10128048062464,8333.38
10137723731977,10128048062464,3026.68
1676943740863987795,10128048062464,2093.34
1676943740863987787,10128048062464,933.34
1676943740859793408,10128048062464,1160.01
1676943740859793447,10128048062464,1666.68
1676943740859793421,10128048062464,4600.02
1676943740859793428,10128048062464,3146.68
1676943740863987777,10128048062464,1313.34
1676943740863987728,10128048062464,4413.36
1676943740863987749,10128048062464,2646.68
10137723731985,10128048062464,2920.01
1676943740859793455,10128048062464,7133.37
1676943740863987712,10128048062464,1346.67
1676943740859793432,10128048062464,2960.01
1676943740859793474,10128048062464,8800.04
1676943740859793494,10128048062464,7066.70
1676943740859793412,10128048062464,1100.01
1676944056078516238,10128048062464,1900.01
10137727467544,10128048062464,2686.68
1676943740859793422,10128048062464,4713.36
1676943740859793484,10128048062464,2073.34
1676944324237148193,10128048062464,10133.38
1676944324237148209,10128048062464,9733.38
10137727467539,10128048062464,1873.34
1676943740863987739,10128048062464,2086.68
1676944056078516272,10128048062464,2166.68
1676943740863987773,10128048062464,986.67
1676944324237148174,10128048062464,9666.72
10137723731984,10128048062464,1733.34
1676943740859793452,10128048062464,8666.71
1676943740863987812,10128048062464,1106.67
1676943740859793439,10128048062464,2846.68
1676943740863987789,10128048062464,1353.34
1676943740863987758,10128048062464,1080.01
1676944324237148190,10128048062464,10466.72
1676943740859793498,10128048062464,5226.69
1676944056078516228,10128048062464,2093.34
1676943740863987804,10128048062464,980.00
10137727467532,10128048062464,2480.01
1676944324237148219,10128048062464,7733.37
1676943740863987721,10128048062464,2653.35
1676943740863987762,10128048062464,1340.01
1676944324237148173,10128048062464,10200.05
1676943740859793470,10128048062464,9600.05
10137727467540,10128048062464,2166.68
1676944324237148181,10128048062464,9466.71
1676943740863987772,10128048062464,1473.34
1676943740859793461,10128048062464,2526.68
1676944324237148204,10128048062464,8133.37
1676944324237148170,10128048062464,9933.38
1676943740859793517,10128048062464,4493.36
1676943740859793475,10128048062464,3893.35
1676943740859793473,10128048062464,4106.69
1676944056078516226,10128048062464,3186.68
1676944324237148161,10128048062464,7200.04
10137727467538,10128048062464,1713.34
1676943740859793410,10128048062464,2073.34
1676943740863987778,10128048062464,2146.68
1676944056078516235,10128048062464,3620.02
1676943740859793417,10128048062464,2413.35
1676943740863987813,10128048062464,1420.01
1676943740859793419,10128048062464,3053.35
1676943740859793480,10128048062464,11333.39
1676944324237148187,10128048062464,9933.38
1676943740859793492,10128048062464,2473.35
1676943740859793507,10128048062464,1386.67
1676944056078516242,10128048062464,2113.34
1676944056078516234,10128048062464,1126.67
1676943740859793506,10128048062464,2760.01
1676943740859793438,10128048062464,3120.02
10137723731969,10128048062464,2226.68
1676944056078516237,10128048062464,2186.68
1676943740859793453,10128048062464,1646.67
1676944056078516263,10128048062464,1706.68
1676943740863987800,10128048062464,1886.68
1676943740863987752,10128048062464,1833.34
1676943740859793476,10128048062464,1633.34
1676943740863987779,10128048062464,953.34
1676943740863987768,10128048062464,1680.01
1676943740859793479,10128048062464,2326.68
1676943740859793510,10128048062464,5913.36
1676943740863987723,10128048062464,4026.69
1676944056078516256,10128048062464,1640.01
1676943740859793483,10128048062464,8933.38
1676944324237148216,10128048062464,7200.04
10137723731978,10128048062464,2580.01
1676943740859793477,10128048062464,2993.35
10137723731975,10128048062464,2806.68
1676943740859793458,10128048062464,1413.34
10137727467543,10128048062464,1273.34
1676943740863987781,10128048062464,2093.34
1676943740859793511,10128048062464,3306.68
1676943740859793423,10128048062464,3240.02
1676943740863987740,10128048062464,1233.34
1676943740859793487,10128048062464,1493.34
1676943740863987796,10128048062464,1506.67
1676943740863987741,10128048062464,926.67
1676944324237148186,10128048062464,11866.73
1676944056078516232,10128048062464,2686.68
1676943740859793509,10128048062464,1593.34
10137723731974,10128048062464,3013.35
1676944324237148182,10128048062464,10933.39
1676943740859793413,10128048062464,1960.01
1676943740863987776,10128048062464,1233.34
1676944324237148218,10128048062464,7733.37
1676944324237148166,10128048062464,3600.02
1676944324237148177,10128048062464,9933.38
10137727467525,10128048062464,580.00
1676943740863987797,10128048062464,2040.01
10137723731991,10128048062464,2086.68
1676944056078516236,10128048062464,2373.35
10137727467547,10128048062464,2453.35
1676943740863987780,10128048062464,1653.34
1676944056078516248,10128048062464,1280.01
10137727467542,10128048062464,1433.34
1676943740863987755,10128048062464,1633.34
1676943740859793490,10128048062464,6620.03
1676944324237148206,10128048062464,10200.05
1676943740859793519,10128048062464,1913.34
1676943740859793431,10128048062464,3153.35
10137723731983,10128048062464,1700.01
1676944056082710532,10128048062464,7373.37
1676943740859793454,10128048062464,1133.34
1676943740863987760,10128048062464,1580.01
1676943740863987788,10128048062464,1966.68
1676944056078516243,10128048062464,5406.69
1676944056082710531,10128048062464,6320.03
10137723731976,10128048062464,2353.35
10450682314770,10128048062464,2400.01
1676944324237148168,10128048062464,560.00
10137727467530,10128048062464,2426.68
1676943740859793495,10128048062464,3413.35
1676943740863987793,10128048062464,2933.35
1676943740859793437,10128048062464,3933.35
1676944056078516258,10128048062464,2233.34
10137723731986,10128048062464,2080.01
1676943740859793435,10128048062464,4026.69
1676944324237148203,10128048062464,8600.04
1676944324237148195,10128048062464,3600.02
1676943740859793513,10128048062464,2900.01
1676943740863987726,10128048062464,2006.68
1676943740859793409,10128048062464,1153.34
1676944056082710528,10128048062464,3706.69
1676943740863987803,10128048062464,1646.67
1676943740859793497,10128048062464,2333.35
1676943740859793450,10128048062464,1793.34
10137723731970,10128048062464,1293.34
1676944324237148188,10128048062464,9866.72
1676943740859793448,10128048062464,4033.35
10137723731982,10128048062464,3860.02
1676944160910950400,10128048062464,2373.35
1676943740863987807,10128048062464,1006.67
1676944324237148194,10128048062464,11000.06
1676944324237148201,10128048062464,12466.73
10137727467529,10128048062464,1593.34
1676943740859793462,10128048062464,2080.01
1678570122849239040,10128048062464,4733.36
1676943740859793457,10128048062464,8533.38
1676943740863987722,10128048062464,4146.69
10137723731971,10128048062464,2166.68
1676944324237148202,10128048062464,9866.72
1676944324237148172,10128048062464,7533.37
1676944056078516265,10128048062464,4780.02
1676943740863987770,10128048062464,1140.01
1676943740859793427,10128048062464,2573.35
1676943740859793436,10128048062464,7133.37
1676943740863987735,10128048062464,8066.71
10137727467537,10128048062464,2020.01
1676943740863987769,10128048062464,2146.68
1676943740859793482,10128048062464,8800.04
1676943740859793493,10128048062464,2766.68
1676943740859793503,10128048062464,3780.02
1676944056078516266,10128048062464,2100.01
1676943740859793444,10128048062464,6600.03
1676944056078516250,10128048062464,2280.01
1676943740859793463,10128048062464,5926.70
1676944324237148215,10128048062464,7066.70
1676943740863987719,10128048062464,2000.01
1676944056078516240,10128048062464,1800.01
1676943740863987729,10128048062464,2733.35
1676943740863987805,10128048062464,1480.01
